"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"BTBD2.1",2.40289601844111e-172,0.318986006613885,0.325,0.033,5.2512889587012e-168,"Enterocyte","BTBD2"
"EEPD1",4.16950372572324e-172,0.264701675332667,0.152,0.006,9.11203344219557e-168,"Enterocyte","EEPD1"
"ADAM15",8.1951807691445e-172,0.251158404712406,0.173,0.009,1.79097480528884e-167,"Enterocyte","ADAM15"
"IFT57",8.96054269506587e-172,0.363073837798902,0.277,0.024,1.9582370005797e-167,"Enterocyte","IFT57"
"CELA3B.1",1.53194199121137e-171,1.69839555735451,0.299,0.028,3.34790602759333e-167,"Enterocyte","CELA3B"
"RPL28.4",2.60932099364599e-171,1.23040199671693,0.949,0.241,5.70241009951395e-167,"Enterocyte","RPL28"
"SYAP1.1",3.03281788413323e-171,0.364724517732929,0.437,0.059,6.62792020398475e-167,"Enterocyte","SYAP1"
"NFKB2",3.61790303207471e-171,0.297701867287962,0.213,0.014,7.90656528629607e-167,"Enterocyte","NFKB2"
"ERBIN",3.92250920349587e-171,0.315591412551023,0.224,0.015,8.57225161331987e-167,"Enterocyte","ERBIN"
"MESD",5.06549274969265e-171,0.252785330842874,0.339,0.036,1.10701278551783e-166,"Enterocyte","MESD"
"MAZ",5.06676424103545e-171,0.366090481020275,0.283,0.025,1.10729065723589e-166,"Enterocyte","MAZ"
"BCAT1",5.12839987683962e-171,0.3497968307548,0.211,0.013,1.12076050908453e-166,"Enterocyte","BCAT1"
"NOSIP",5.49251734029243e-171,0.391778874458604,0.245,0.019,1.20033473954751e-166,"Enterocyte","NOSIP"
"DPAGT1",1.16262765217088e-170,0.253993806677641,0.245,0.019,2.54080647105424e-166,"Enterocyte","DPAGT1"
"RPL18.5",1.36148203043894e-170,1.3203397267873,0.965,0.25,2.97538282932125e-166,"Enterocyte","RPL18"
"SHC2",1.87061191420305e-170,0.350338607683856,0.301,0.029,4.08803527729934e-166,"Enterocyte","SHC2"
"SLC35E1.1",2.41510976633621e-170,0.251466527952121,0.453,0.063,5.27798088335115e-166,"Enterocyte","SLC35E1"
"ATP5F1A.3",3.08216147995746e-170,0.295846486220362,0.731,0.143,6.73575569829902e-166,"Enterocyte","ATP5F1A"
"PSME2",4.45164688847384e-170,0.349333102269584,0.344,0.037,9.72862911007074e-166,"Enterocyte","PSME2"
"AURKAIP1",5.65493667883676e-170,0.272410144837538,0.44,0.06,1.23582986179298e-165,"Enterocyte","AURKAIP1"
"AL022311.1.6",7.97688881805599e-170,0.869365736502702,0.728,0.156,1.74326928229796e-165,"Enterocyte","AL022311.1"
"MTMR12",1.95121186578311e-169,0.331703060046937,0.24,0.018,4.2641784114824e-165,"Enterocyte","MTMR12"
"SEC61G.2",2.17745089027851e-169,0.270771708684669,0.6,0.104,4.75860117561466e-165,"Enterocyte","SEC61G"
"FAM149A",2.93500757001922e-169,0.322003292485811,0.189,0.011,6.41416554352001e-165,"Enterocyte","FAM149A"
"BDKRB2",4.50760268880919e-169,0.339076006461115,0.163,0.008,9.85091491612361e-165,"Enterocyte","BDKRB2"
"STAG2.4",1.25112436218159e-168,0.54946433473921,0.787,0.163,2.73420718111164e-164,"Enterocyte","STAG2"
"FAU.4",1.5536648283883e-168,0.93338971278785,0.936,0.223,3.39537911595979e-164,"Enterocyte","FAU"
"PAK4.1",1.57321091828452e-168,0.361550679995471,0.301,0.029,3.43809514081899e-164,"Enterocyte","PAK4"
"BTG2.4",2.24745799314849e-168,0.538746553410407,0.613,0.108,4.91159469822671e-164,"Enterocyte","BTG2"
"SHARPIN",2.28919532659894e-168,0.270394430197241,0.248,0.019,5.00280746674932e-164,"Enterocyte","SHARPIN"
"IAH1.1",2.92699137935598e-168,0.288276214126781,0.363,0.042,6.39664696044456e-164,"Enterocyte","IAH1"
"NDUFB7.2",4.47086271185577e-168,0.382467679726649,0.395,0.05,9.77062337048961e-164,"Enterocyte","NDUFB7"
"IRF2",6.13615403004236e-168,0.292926315848531,0.189,0.011,1.34099510172546e-163,"Enterocyte","IRF2"
"FGFR2",9.43462481108101e-168,0.272093482358089,0.171,0.009,2.06184290621364e-163,"Enterocyte","FGFR2"
"ABCF1.2",1.12250069863937e-167,0.267998868432778,0.464,0.067,2.45311302680649e-163,"Enterocyte","ABCF1"
"SLC35A4",1.38296294867334e-167,0.389139317693892,0.256,0.021,3.02232722803071e-163,"Enterocyte","SLC35A4"
"TMEM45B.1",1.54806526147015e-167,0.44762709784201,0.323,0.033,3.38314182241686e-163,"Enterocyte","TMEM45B"
"AC016876.3.1",1.79260260121458e-167,0.468881489804421,0.637,0.117,3.91755372469435e-163,"Enterocyte","AC016876.3"
"FBXO2",1.95103127969309e-167,0.369901145405052,0.272,0.024,4.26378375864127e-163,"Enterocyte","FBXO2"
"RPS3A.7",5.08746316252161e-167,1.62802230700254,0.984,0.351,1.11181419953747e-162,"Enterocyte","RPS3A"
"CRYAB",8.15966624899571e-167,0.525590016147957,0.144,0.006,1.78321346205552e-162,"Enterocyte","CRYAB"
"GTF2I.2",1.02158510184997e-166,0.760880308718931,0.757,0.161,2.23257208158292e-162,"Enterocyte","GTF2I"
"PDCD10",1.12390629507e-166,0.33150118667026,0.285,0.026,2.45618481724597e-162,"Enterocyte","PDCD10"
"LRRC41",1.31938420927342e-166,0.339343632709517,0.317,0.033,2.88338225094613e-162,"Enterocyte","LRRC41"
"NACA4P.4",1.7850911796772e-166,0.919814689951826,0.891,0.212,3.90113826406655e-162,"Enterocyte","NACA4P"
"ALKBH7.1",2.54330938949073e-166,0.336555807490302,0.368,0.043,5.55814833979304e-162,"Enterocyte","ALKBH7"
"TTYH1",3.32515254221129e-166,0.313353846332216,0.176,0.009,7.26678836574855e-162,"Enterocyte","TTYH1"
"CTSE",3.66815696351721e-166,0.279428897736968,0.165,0.008,8.01639022807051e-162,"Enterocyte","CTSE"
"SNX6",8.52119861736656e-166,0.259713513256784,0.317,0.032,1.86222274583929e-161,"Enterocyte","SNX6"
"GOT2",2.03810739476968e-165,0.305605519207196,0.363,0.042,4.45407990052967e-161,"Enterocyte","GOT2"
"DNAJB2.2",2.10400793105797e-165,0.371540435588491,0.403,0.052,4.59809893253408e-161,"Enterocyte","DNAJB2"
"NMB.2",2.36225350749141e-165,1.50282921707561,0.437,0.061,5.16246881527174e-161,"Enterocyte","NMB"
"ATAD3C.2",7.43209120328803e-165,0.513085989918673,0.469,0.07,1.62420921156657e-160,"Enterocyte","ATAD3C"
"NACA.4",9.769274070462e-165,0.984299131371349,0.939,0.239,2.13497715535876e-160,"Enterocyte","NACA"
"NKIRAS2",1.07986567507701e-164,0.277528327051115,0.269,0.024,2.3599384463133e-160,"Enterocyte","NKIRAS2"
"MZT2B.6",1.11094377820049e-164,0.371232689378431,0.659,0.123,2.42785653287934e-160,"Enterocyte","MZT2B"
"CIAO1.2",1.12489616886032e-164,0.269245735262081,0.371,0.044,2.45834808742735e-160,"Enterocyte","CIAO1"
"ADCY5",1.231975076329e-164,0.329610315841857,0.197,0.012,2.69235833180939e-160,"Enterocyte","ADCY5"
"RHOF",1.30960422444581e-164,0.26554005044927,0.139,0.005,2.86200907210387e-160,"Enterocyte","RHOF"
"CNOT8",2.96433941095789e-164,0.278437591429042,0.227,0.017,6.47826734870737e-160,"Enterocyte","CNOT8"
"PRSS22.1",4.3062982847622e-164,0.260626292739276,0.44,0.061,9.41098427151932e-160,"Enterocyte","PRSS22"
"SLC1A5",4.3853795924379e-164,0.28031135961051,0.173,0.009,9.58380856131378e-160,"Enterocyte","SLC1A5"
"PTPN2.1",5.05697664626699e-164,0.357977848991158,0.288,0.027,1.10515167627519e-159,"Enterocyte","PTPN2"
"AKR1B10",5.2546665754703e-164,0.261402476432139,0.133,0.005,1.14835483340328e-159,"Enterocyte","AKR1B10"
"RIOK3",9.06417167984015e-164,0.305564087395449,0.312,0.032,1.98088407891227e-159,"Enterocyte","RIOK3"
"NARF.1",9.15650683450802e-164,0.279937415042006,0.304,0.03,2.00106300361338e-159,"Enterocyte","NARF"
"URM1",9.57309531092051e-164,0.283302607771473,0.315,0.032,2.09210424924857e-159,"Enterocyte","URM1"
"G0S2",9.92128389636769e-164,1.93962177007097,0.269,0.024,2.16819738271219e-159,"Enterocyte","G0S2"
"SMARCB1.1",1.29075491627414e-163,0.345447583581028,0.352,0.041,2.82081579402551e-159,"Enterocyte","SMARCB1"
"NEDD9.3",1.40646641470873e-163,0.636068999371551,0.491,0.077,3.07369170270446e-159,"Enterocyte","NEDD9"
"ALB",1.45320395264178e-163,1.33875408031982,0.211,0.014,3.17583191810334e-159,"Enterocyte","ALB"
"SNRNP200",2.02523314777071e-163,0.265411574564154,0.443,0.062,4.4259445211381e-159,"Enterocyte","SNRNP200"
"SF3B1.1",2.23297527270917e-163,0.265602018035105,0.472,0.07,4.87994416097861e-159,"Enterocyte","SF3B1"
"MGLL",5.16000871306463e-163,0.366716962436399,0.243,0.019,1.12766830415314e-158,"Enterocyte","MGLL"
"DRAM2",8.17679629407176e-163,0.318792682377905,0.365,0.044,1.78695706210644e-158,"Enterocyte","DRAM2"
"CCDC124",8.31274586609475e-163,0.268881504383899,0.315,0.033,1.81666748157635e-158,"Enterocyte","CCDC124"
"NACA3P",9.70544634340025e-163,0.322704616667003,0.237,0.019,2.12102824388669e-158,"Enterocyte","NACA3P"
"OGA.1",1.18001909880423e-162,0.296461975070247,0.392,0.05,2.57881373852677e-158,"Enterocyte","OGA"
"PSMA4",1.41305510160066e-162,0.271637307925596,0.301,0.03,3.08809061903808e-158,"Enterocyte","PSMA4"
"EGR2",1.88954634785689e-162,0.286908129698703,0.133,0.005,4.12941458860644e-158,"Enterocyte","EGR2"
"NBPF10.3",2.62053821745363e-162,0.34995501692081,0.501,0.078,5.72692422042317e-158,"Enterocyte","NBPF10"
"HSPD1.2",3.93774011382318e-162,0.355867927918949,0.501,0.079,8.60553724474918e-158,"Enterocyte","HSPD1"
"SERTAD2",6.34107150270806e-162,0.280548852099198,0.213,0.015,1.38577776620182e-157,"Enterocyte","SERTAD2"
"ZBTB7A.1",6.44322995258348e-162,0.352696211073682,0.445,0.064,1.40810347383759e-157,"Enterocyte","ZBTB7A"
"ZFYVE21",6.4834373446195e-162,0.306727149161039,0.352,0.041,1.41689039729315e-157,"Enterocyte","ZFYVE21"
"TOB2",1.60011369703158e-161,0.317890707593339,0.256,0.022,3.49688847349281e-157,"Enterocyte","TOB2"
"PATJ",2.01369534755341e-161,0.333176014047678,0.288,0.028,4.40072981254322e-157,"Enterocyte","PATJ"
"LSM14A",2.27375287866936e-161,0.250240927603299,0.392,0.05,4.96905954104402e-157,"Enterocyte","LSM14A"
"FXR1",2.42249328336884e-161,0.318335493261042,0.384,0.048,5.29411682147426e-157,"Enterocyte","FXR1"
"REG3G",2.54409531953564e-161,0.417734903075027,0.101,0.002,5.55986591131318e-157,"Enterocyte","REG3G"
"CD2BP2",4.92884852068463e-161,0.304025368512792,0.285,0.027,1.07715055571042e-156,"Enterocyte","CD2BP2"
"MARK2.1",7.84077213272418e-161,0.306967947193009,0.339,0.038,1.71352234188554e-156,"Enterocyte","MARK2"
"ADM.3",8.92342519399426e-161,0.403738658227784,0.517,0.082,1.95012534189551e-156,"Enterocyte","ADM"
"ANKRD13A",3.8679765872317e-160,0.330492818772057,0.267,0.024,8.45307603373615e-156,"Enterocyte","ANKRD13A"
"PSD4",6.74217163903009e-160,0.286551793287732,0.237,0.019,1.47343418999364e-155,"Enterocyte","PSD4"
"SPRY2",7.21143492533021e-160,0.298950432756221,0.149,0.007,1.57598698858166e-155,"Enterocyte","SPRY2"
"SERPINA6",9.23388805183908e-160,0.281306951922788,0.197,0.013,2.01797389484891e-155,"Enterocyte","SERPINA6"
"COQ9",9.63427255481657e-160,0.276371133414768,0.144,0.006,2.10547392412961e-155,"Enterocyte","COQ9"
"BCL6",1.44669906962024e-159,0.311163443051419,0.355,0.042,3.16161614674808e-155,"Enterocyte","BCL6"
"ANKRD12.3",1.79901190833472e-159,0.429947663433646,0.531,0.093,3.93156062447469e-155,"Enterocyte","ANKRD12"
"COASY",1.81938970741972e-159,0.282288059813209,0.253,0.022,3.97609426659506e-155,"Enterocyte","COASY"
"METTL7A.1",1.85760684593996e-159,0.430184769236899,0.264,0.024,4.05961400111719e-155,"Enterocyte","METTL7A"
"IL1A",2.45591250305244e-159,0.576517283099549,0.125,0.004,5.3671511841708e-155,"Enterocyte","IL1A"
"RALBP1",2.64500409366982e-159,0.296930906952066,0.355,0.042,5.78039194630601e-155,"Enterocyte","RALBP1"
"SHKBP1",3.43007794250527e-159,0.285052939230347,0.197,0.013,7.49609233555101e-155,"Enterocyte","SHKBP1"
"MXD4",5.0143204845882e-159,0.268153883195057,0.283,0.027,1.0958295987019e-154,"Enterocyte","MXD4"
"MTND4P12.6",7.2794272021353e-159,0.392988573652685,0.752,0.154,1.59084602075465e-154,"Enterocyte","MTND4P12"
"CXCL8.6",8.92747999251883e-159,0.947046456884473,0.544,0.091,1.95101147756507e-154,"Enterocyte","CXCL8"
"SIGIRR",1.29198197055596e-158,0.250276681257029,0.176,0.01,2.823497398453e-154,"Enterocyte","SIGIRR"
"ADIPOR2",1.60974961960304e-158,0.266666003968561,0.28,0.027,3.51794681868048e-154,"Enterocyte","ADIPOR2"
"GPM6A.2",1.63579954673371e-158,0.410486000629778,0.416,0.057,3.57487632943184e-154,"Enterocyte","GPM6A"
"TXNRD1",1.76393608210202e-158,0.300097960582733,0.261,0.023,3.85490591382576e-154,"Enterocyte","TXNRD1"
"RPS15A.4",2.00595039362778e-158,1.17340021374351,0.957,0.262,4.38380399023416e-154,"Enterocyte","RPS15A"
"TVP23B.2",2.18039591179057e-158,0.439254696741537,0.443,0.066,4.76503722562711e-154,"Enterocyte","TVP23B"
"NTRK2",4.38516791243062e-158,0.259700950219215,0.173,0.01,9.58334595582588e-154,"Enterocyte","NTRK2"
"ATP2A2.1",4.45526204225076e-158,0.370980727082647,0.381,0.049,9.7365296671348e-154,"Enterocyte","ATP2A2"
"NDUFB9.3",5.04088524388485e-158,0.357472295170406,0.464,0.07,1.1016350611986e-153,"Enterocyte","NDUFB9"
"TMEM160.1",5.57613685698625e-158,0.334732669652966,0.248,0.021,1.21860894872577e-153,"Enterocyte","TMEM160"
"NDUFB5.2",6.62466711731939e-158,0.401002754706627,0.363,0.045,1.44775475181898e-153,"Enterocyte","NDUFB5"
"RABAC1.5",1.0980203492672e-157,0.307551283124314,0.581,0.102,2.39961367128853e-153,"Enterocyte","RABAC1"
"APP.5",1.3001608385151e-157,0.473711811097322,0.824,0.183,2.8413714964909e-153,"Enterocyte","APP"
"POLDIP3.1",1.3619218665863e-157,0.35396368911545,0.269,0.025,2.97634404723769e-153,"Enterocyte","POLDIP3"
"DSTN.1",1.41380503502345e-157,0.386410950353886,0.851,0.193,3.08972952354026e-153,"Enterocyte","DSTN"
"AHCYL1.4",1.57260478263257e-157,0.415997930342356,0.797,0.174,3.43677049196523e-153,"Enterocyte","AHCYL1"
"PSMA2.1",1.69016239071907e-157,0.423074951142405,0.435,0.063,3.69368088867746e-153,"Enterocyte","PSMA2"
"SLC4A2",1.80250988222979e-157,0.259913191165042,0.197,0.013,3.93920509662497e-153,"Enterocyte","SLC4A2"
"TFRC",2.15179898852347e-157,0.276938876875618,0.24,0.02,4.70254150951919e-153,"Enterocyte","TFRC"
"EIF5",2.42974106625292e-157,0.250113204822537,0.403,0.054,5.30995612618913e-153,"Enterocyte","EIF5"
"HDAC1",2.79629266004083e-157,0.304420694500984,0.349,0.041,6.11101797925323e-153,"Enterocyte","HDAC1"
"DEK.1",3.16485834225305e-157,0.268882894823634,0.384,0.049,6.91648142115982e-153,"Enterocyte","DEK"
"POLR1C.5",4.56401552111426e-157,0.437125930050276,0.509,0.083,9.97419951984311e-153,"Enterocyte","POLR1C"
"CDC34",7.41591844477281e-157,0.269984076601967,0.325,0.036,1.62067481692065e-152,"Enterocyte","CDC34"
"KLHL36",7.92976329701543e-157,0.273300349313294,0.325,0.036,1.73297047092975e-152,"Enterocyte","KLHL36"
"RPS7P14.1",9.37431230193666e-157,0.355069963045942,0.315,0.034,2.04866221046524e-152,"Enterocyte","RPS7P14"
"LDLR.3",1.0327474163759e-156,0.485416713054357,0.571,0.104,2.2569662037479e-152,"Enterocyte","LDLR"
"CCNB1IP1",1.27655867665378e-156,0.311421149778647,0.331,0.038,2.78979133195917e-152,"Enterocyte","CCNB1IP1"
"HEXB.2",1.38953882102053e-156,0.527870979766713,0.413,0.058,3.03669813945827e-152,"Enterocyte","HEXB"
"FRMD4B",2.07852831906447e-156,0.317196404399082,0.181,0.011,4.5424157884835e-152,"Enterocyte","FRMD4B"
"NDUFS4.1",2.32888435638277e-156,0.350334616764515,0.269,0.025,5.0895438724389e-152,"Enterocyte","NDUFS4"
"TBC1D16",4.21244398630913e-156,0.263713019776812,0.176,0.01,9.20587508767997e-152,"Enterocyte","TBC1D16"
"RPS18.5",6.89767400643896e-156,1.4666419481164,0.987,0.306,1.50741767736717e-151,"Enterocyte","RPS18"
"ARIH1.2",7.97541697943077e-156,0.325158496040106,0.408,0.056,1.7429476266848e-151,"Enterocyte","ARIH1"
"PSMA1.2",1.096309575968e-155,0.354531419382267,0.384,0.05,2.39587494732048e-151,"Enterocyte","PSMA1"
"PPIF",1.26219163968679e-155,0.262400542305202,0.245,0.021,2.75839360937152e-151,"Enterocyte","PPIF"
"CYREN",1.70944753328286e-155,0.265462604072468,0.187,0.012,3.73582663923637e-151,"Enterocyte","CYREN"
"MRPL11",1.73043001240442e-155,0.256203564221294,0.245,0.021,3.78168174910863e-151,"Enterocyte","MRPL11"
"RPSA.6",2.67792359741523e-155,1.42879374423362,0.979,0.309,5.85233422979125e-151,"Enterocyte","RPSA"
"PKN1",5.37151577205373e-155,0.283356210559529,0.285,0.028,1.17389105682462e-150,"Enterocyte","PKN1"
"RPL27.3",8.24273210823218e-155,0.925879203631263,0.965,0.251,1.80136667493306e-150,"Enterocyte","RPL27"
"CCDC26.2",8.54596987872754e-155,0.568695348538247,0.373,0.048,1.86763625729712e-150,"Enterocyte","CCDC26"
"PPM1B.2",1.25984923732256e-154,0.296936671703098,0.344,0.041,2.75327452324472e-150,"Enterocyte","PPM1B"
"AC007114.1.2",1.50688855427242e-154,0.390119136624832,0.4,0.054,3.29315424650694e-150,"Enterocyte","AC007114.1"
"BPTF.1",2.74428140716921e-154,0.282238043072917,0.416,0.058,5.99735258722759e-150,"Enterocyte","BPTF"
"WASL",3.35987708796172e-154,0.256624502948677,0.328,0.037,7.34267538803155e-150,"Enterocyte","WASL"
"RPLP0P2",3.52737830354995e-154,0.3988797634388,0.32,0.036,7.70873254457805e-150,"Enterocyte","RPLP0P2"
"PPP1R15B",3.77023251124977e-154,0.285458534311802,0.248,0.021,8.23946613008525e-150,"Enterocyte","PPP1R15B"
"PFDN1",5.4622065357541e-154,0.280948380672711,0.272,0.026,1.1937106163237e-149,"Enterocyte","PFDN1"
"DUSP3.1",5.63905920618084e-154,0.277087241693477,0.381,0.05,1.23235999891876e-149,"Enterocyte","DUSP3"
"CSNK1E.4",5.78838091671484e-154,0.280514604731098,0.584,0.107,1.26499276553886e-149,"Enterocyte","CSNK1E"
"SERTAD1",7.87684811064561e-154,0.286667310619597,0.224,0.017,1.72140638610049e-149,"Enterocyte","SERTAD1"
"EPC1",1.01029541116783e-153,0.290318770212054,0.357,0.044,2.20789959156617e-149,"Enterocyte","EPC1"
"MT1E",1.29384915047373e-153,0.399200654267377,0.189,0.012,2.8275779334453e-149,"Enterocyte","MT1E"
"ISG20",2.23008438330308e-153,0.281505915227211,0.152,0.007,4.87362641127056e-149,"Enterocyte","ISG20"
"MAP3K11.1",3.42324744002106e-153,0.319386091364053,0.264,0.025,7.48116495542203e-149,"Enterocyte","MAP3K11"
"GLTP.1",3.4976239081809e-153,0.28125347418476,0.376,0.049,7.64370728893855e-149,"Enterocyte","GLTP"
"ASL",4.82457356027098e-153,0.299040657739263,0.256,0.023,1.05436230586162e-148,"Enterocyte","ASL"
"MRPS36.1",5.07301470116108e-153,0.307141956945045,0.272,0.026,1.10865663279174e-148,"Enterocyte","MRPS36"
"GCNT3",5.76512528183174e-153,0.361299702494672,0.253,0.022,1.25991047909151e-148,"Enterocyte","GCNT3"
"TRIM56.2",6.75821631103222e-153,0.423812928933377,0.544,0.097,1.47694059261298e-148,"Enterocyte","TRIM56"
"HAGH.2",7.56942804333484e-153,0.338575792761981,0.427,0.062,1.6542228045904e-148,"Enterocyte","HAGH"
"SLC25A24",9.64432785603220e-153,0.255987528718109,0.229,0.018,2.10767140965728e-148,"Enterocyte","SLC25A24"
"BTG1.5",1.31942113202067e-152,0.986089124665358,0.923,0.234,2.88346294191796e-148,"Enterocyte","BTG1"
"CYP4V2",1.54832454700669e-152,0.285901004341739,0.253,0.023,3.38370846502843e-148,"Enterocyte","CYP4V2"
"MAGI1.1",5.34286221273468e-152,0.306955342398375,0.261,0.024,1.16762910797104e-147,"Enterocyte","MAGI1"
"RPL38.4",6.31258312844376e-152,0.873112188396755,0.923,0.229,1.3795519168901e-147,"Enterocyte","RPL38"
"TPR.2",1.2253556481219e-151,0.359510685633984,0.413,0.059,2.67789223340561e-147,"Enterocyte","TPR"
"MLLT6.1",1.33485039360709e-151,0.323654274345221,0.341,0.041,2.91718205018893e-147,"Enterocyte","MLLT6"
"GOT1",1.93255202019607e-151,0.305187481153563,0.2,0.014,4.22339918493649e-147,"Enterocyte","GOT1"
"ABCD3.1",2.52795610108268e-151,0.300339061856311,0.323,0.037,5.52459526330609e-147,"Enterocyte","ABCD3"
"TP53INP2",1.08584273146932e-150,0.25203703503664,0.251,0.022,2.37300070535306e-146,"Enterocyte","TP53INP2"
"COX4I1.3",1.24321530958773e-150,0.529918702168959,0.915,0.222,2.71692273757302e-146,"Enterocyte","COX4I1"
"ACOT9.2",2.26128193038504e-150,0.280381233504411,0.36,0.046,4.94180553066347e-146,"Enterocyte","ACOT9"
"MEIS1",4.24767435804341e-150,0.257941128229679,0.245,0.022,9.28286754206806e-146,"Enterocyte","MEIS1"
"SNHG6.4",6.52908131916387e-150,0.268855257645847,0.525,0.091,1.42686543149007e-145,"Enterocyte","SNHG6"
"AKAP9.2",7.67416123528702e-150,0.290430757556639,0.437,0.066,1.67711119635962e-145,"Enterocyte","AKAP9"
"ACP1.1",8.14146665902001e-150,0.30231825999239,0.397,0.055,1.77923612366223e-145,"Enterocyte","ACP1"
"SNRPE.1",8.79935565561188e-150,0.350415468919006,0.323,0.037,1.92301118497742e-145,"Enterocyte","SNRPE"
"CXCL17",9.41600869301879e-150,0.281336370221157,0.155,0.008,2.05777453977233e-145,"Enterocyte","CXCL17"
"TGM2.6",1.04649533506939e-149,0.516441636136928,0.627,0.119,2.28701090526065e-145,"Enterocyte","TGM2"
"NCSTN",1.20171453295197e-149,0.275127315812671,0.403,0.056,2.62622694031323e-145,"Enterocyte","NCSTN"
"SLMAP.1",1.29483193743678e-149,0.282740371398398,0.245,0.022,2.82972571607434e-145,"Enterocyte","SLMAP"
"POLH.3",1.45019708091424e-149,1.01870118280774,0.448,0.073,3.16926070062999e-145,"Enterocyte","POLH"
"FAM136A",1.84410396260935e-149,0.319401154265994,0.229,0.019,4.03010479988647e-145,"Enterocyte","FAM136A"
"CLSTN1.1",2.11906148187543e-149,0.305115578041016,0.459,0.072,4.63099696249056e-145,"Enterocyte","CLSTN1"
"RPLP1.5",3.03226368892643e-149,1.44058474914342,0.995,0.344,6.62670906577981e-145,"Enterocyte","RPLP1"
"PLEKHB2.3",3.34472187282499e-149,0.388948549680147,0.483,0.079,7.30955518087173e-145,"Enterocyte","PLEKHB2"
"CTRB1.1",3.85804646167433e-149,1.83450646478034,0.304,0.034,8.43137473734309e-145,"Enterocyte","CTRB1"
"ACAT2",9.25211109936006e-149,0.311790037972182,0.184,0.012,2.02195635965415e-144,"Enterocyte","ACAT2"
"SCAMP4.1",1.00170986262799e-148,0.432352723332503,0.389,0.054,2.18913673378722e-144,"Enterocyte","SCAMP4"
"KRT17.1",1.03883015660936e-148,0.787574125508282,0.272,0.026,2.27025942425409e-144,"Enterocyte","KRT17"
"MRPS15.1",1.08997241875255e-148,0.303086269147132,0.264,0.025,2.38202572394181e-144,"Enterocyte","MRPS15"
"USO1.2",2.49218293365025e-148,0.35198974709774,0.376,0.05,5.44641658319926e-144,"Enterocyte","USO1"
"CRIM1",2.99169666294516e-148,0.284870783904428,0.192,0.013,6.53805388720036e-144,"Enterocyte","CRIM1"
"MDM2",4.22682558699667e-148,0.281092560619828,0.224,0.018,9.23730463782253e-144,"Enterocyte","MDM2"
